TrueLabel,CNN_Prob,Severity_Norm,FuzzyRiskScore,RiskCategory
Ball_007,0.5000528,0.08450784367537416,54.59575350162897,Warning
IR_021,0.68167764,0.636842822902341,83.62382339125006,Critical
Normal,0.99780303,0.006019030094745966,53.33366545274695,Warning
IR_021,0.600364,0.35792865226431125,54.220928160571304,Warning
OR_014,0.52202034,0.06406310139369673,54.510765131995676,Warning
OR_021,0.85105586,0.6948631508358798,84.38073862523188,Critical
IR_021,0.864806,0.4932121893236869,64.8293023701105,Warning
IR_007,0.99771464,0.24728962965632528,53.73429920796301,Warning
OR_007,0.981206,0.7588362511997166,85.13017223477313,Critical
Ball_021,0.77732086,0.08350767067430438,53.668187782796196,Warning
OR_021,0.9731923,0.6240286152158464,83.44811870101253,Critical
Ball_014,0.4067481,0.08178743903141558,24.3740833265158,Safe
OR_014,0.684073,0.07903299904547183,53.93873022336162,Warning
Ball_014,0.9350711,0.04070668639236954,53.368556487187625,Warning
IR_014,0.9923666,0.11684376342179925,53.43914024960847,Warning
OR_014,0.5346937,0.09752180740536427,54.462429255002576,Warning
Ball_007,0.48074353,0.081460061273051,48.456683936219775,Safe
OR_014,0.8358704,0.06963859934186636,53.52918819836491,Warning
Ball_007,0.68287104,0.08571356231929672,53.942545945768366,Warning
Ball_007,0.51750946,0.07301820442344086,54.52809420216274,Warning
OR_007,0.9972019,0.8806368830597476,86.22653803528341,Critical
OR_014,0.5881729,0.06039049604848048,54.264550578464025,Warning
Ball_021,0.7337361,0.09568359831823693,53.78800915715959,Warning
IR_007,0.9988354,0.30237383415489727,53.89623095662246,Warning
OR_014,0.7868216,0.0910834600876871,53.643809340047135,Warning
Normal,0.9975598,0.006301453911899353,53.3336971816866,Warning
OR_021,0.9772046,0.17740578160752413,53.558246700417556,Warning
Ball_021,0.522388,0.08281111574020852,54.509355647089414,Warning
Ball_021,0.8649108,0.1135489797893647,53.471253832749134,Warning
IR_021,0.8722774,0.4650465754264532,61.06667953832517,Warning
Ball_021,0.86913276,0.12314984003927906,53.46351532230236,Warning
Ball_014,0.9565246,0.04493874765518347,53.35072939569119,Warning
IR_007,0.9981458,0.3091962656907859,53.91750209818858,Warning
Normal,0.9975304,0.0074282313311529345,53.333837998538264,Warning
OR_021,0.8811204,0.22876916986441956,53.68415701382154,Warning
OR_007,0.9988147,0.7211832856226786,84.70092343882223,Critical
Ball_021,0.6873042,0.08093517720199951,53.92850951354864,Warning
IR_021,0.6312589,0.4775355446112199,62.66092043845297,Warning
Normal,0.996438,0.005982043628891401,53.33366140361525,Warning
IR_014,0.9934708,0.12695711871955812,53.45651123917403,Warning
Ball_021,0.66875756,0.09432715410774806,53.98790422644549,Warning
IR_021,0.889071,0.5108061857954305,67.59307138239708,Warning
OR_007,0.9995364,0.7180802496625242,84.6639965295423,Critical
OR_014,0.4955449,0.06501783533783011,53.20585059774134,Warning
OR_014,0.8504065,0.09064468866197935,53.49918772886319,Warning
Ball_021,0.89655346,0.11148619269525223,53.43038504228732,Warning
OR_007,0.9991566,0.7296305145392625,84.80029050524172,Critical
OR_007,0.9933322,0.7136503164357324,84.61089059248476,Critical
OR_007,0.99953127,0.7744557184381973,85.2973283718822,Critical
Ball_014,0.7099164,0.07429693984935062,53.858555463268296,Warning
OR_007,0.9532937,0.6828989345379053,84.23017073389637,Critical
OR_014,0.6294567,0.05992020181082936,54.1192753575226,Warning
IR_007,0.9991435,0.26408478173384475,53.78172536755193,Warning
Normal,0.99861825,0.011809675390661545,53.33459978049498,Warning
IR_021,0.7777816,0.605339507483796,83.18682146599454,Critical
IR_014,0.99225146,0.115727876508173,53.437290762473985,Warning
IR_021,0.8239726,0.41465288042993675,55.58437368804384,Warning
OR_014,0.8100349,0.08973444105740024,53.58711915020985,Warning
OR_021,0.66011673,0.3992495696790822,54.21955515266277,Warning
OR_021,0.5398414,0.11242144215961461,54.44294680388979,Warning
OR_014,0.7382232,0.08275892959119312,53.77510211205936,Warning
